ID Pelanggan,Nama Pelanggan,Waktu Pembelian,Jumlah Pembelian
8046,Mega Pratama,2024-07-10 18:03:12,268071.82
8047,Yanti Yudhoyono,2024-11-09 03:05:57,233482.52
8048,Wulan Amelia,2024-05-09 21:40:53,207684.18
8049,Erlangga Sapari,2024-10-12 08:12:45,470251.43
8050,Aisyah Susanti,2024-09-19 18:25:23,278249.82
8051,Bintang Agung,2024-03-25 20:18:46,12054.66
8052,Faisal Lestari,2024-07-25 21:09:51,312885.43
8053,Qila Widodo,2024-11-25 08:43:25,482163.85
8054,Mahesa Wijanarko,2024-07-30 21:29:26,52392.73
8055,Gilang Baswedan,2024-12-29 18:05:06,161272.89
8056,Rina Baswedan,2024-03-25 16:49:13,67919.81
8057,Vina Nurfadilah,2024-11-10 16:07:44,323698.42
8058,Tariq Wibowo,2024-07-04 21:26:54,13365.94
8059,Hanif Yuliana,2024-02-22 09:27:43,458488.72
8060,Umar Santoso,2024-08-11 00:57:58,30442.73
8061,Indra Sari,2024-01-24 21:16:44,226572.83
8062,Iqbal Sari,2024-01-08 19:34:56,330640.41
8063,Nurul Firmansyah,2024-12-31 18:22:58,96801.2
8064,Tiara Febriana,2024-12-30 19:46:03,495447.3
8065,Zain Putra,2024-10-04 03:22:40,35414.44
8066,Cindy Ramdani,2024-02-13 22:23:07,176522.33
8067,Xenia Ramadhan,2024-03-21 18:19:51,161963.31
8068,Kartika Anggara,2024-04-14 19:40:01,293166.61
8069,Pram Supriyadi,2024-10-15 14:25:15,357444.7
8070,Nadya Subianto,2024-07-26 18:44:59,449644.94
8071,Xenia Rosadi,2024-05-05 18:39:33,158300.2
8072,Wulan Hartati,2024-08-06 20:08:31,125692.96
8073,Tariq Firmansyah,2024-11-26 18:55:54,39504.8
8074,Putri Pratiwi,2024-08-22 19:48:54,123836.68
8075,Tiara Wibowo,2024-10-23 20:46:43,228177.59
8076,Salsa Basuki,2024-06-05 01:17:16,350594.93
8077,Andi Irwansyah,2024-03-05 21:06:43,361265.45
8078,Siska Supriyadi,2024-08-04 10:38:29,432132.3
8079,Wahyu Intan,2024-04-26 23:54:34,91115.99
8080,Zain Syahrul,2024-12-09 21:58:46,278506.99
8081,Syifa Baswedan,2024-02-13 20:46:38,76542.85
8082,Cahya Yusuf,2024-10-04 02:24:23,83088.52
8083,Nabila Baswedan,2024-05-16 18:47:13,240706.72
8084,Nanda Widyawati,2024-07-21 07:19:38,198614.85
8085,Dewi Yusuf,2024-09-25 05:33:54,123843.45
8086,Erlangga Permadi,2024-06-02 19:14:44,16720.61
8087,Zain Anggara,2024-03-23 21:18:46,274936.29
8088,Nurul Saputra,2024-12-25 21:12:13,29724.18
8089,Tono Hartati,2024-08-06 19:39:41,291788.52
8090,Danang Susanti,2024-04-28 19:39:47,97734.96
8091,Qila Santoso,2024-12-08 20:30:21,332662.05
8092,Siska Amelia,2024-08-17 18:21:18,66574.36
8093,Habib Susanti,2024-05-07 18:32:52,240568.58
8094,Lusi Yap,2024-12-02 23:39:04,234984.21
8095,Gita Santoso,2024-08-30 17:33:02,37804.12
8096,Utami Almira,2024-01-02 19:47:24,446270.53
8097,Ani Maulana,2024-11-05 03:21:42,44116.08
8098,Jamal Surya,2024-01-26 19:35:56,254827.64
8099,Salsa Supriyadi,2024-11-26 05:09:35,192464.38
8100,Veron Halim,2024-01-03 11:06:06,386182.8
8101,Bintang Agung,2024-03-09 21:44:52,179831.85
8102,Dudung Fadilah,2024-10-20 19:35:49,385680.61
8103,Alya Putra,2024-05-11 03:07:02,81838.97
8104,Danu Novitasari,2024-07-27 12:40:43,290407.49
8105,Lusi Rahayu,2024-06-15 13:34:28,27092.46
8106,Qomar Santoso,2024-02-17 20:06:48,247356.44
8107,Zain Yunita,2024-07-10 14:51:52,191264.94
8108,Wulan Rosadi,2024-05-11 18:18:08,204768.13
8109,Umar Wijanarko,2024-05-29 18:11:19,288443.53
8110,Indra Utama,2024-11-18 20:27:16,213643.32
8111,Hanif Maulana,2024-07-17 07:15:03,63409.49
8112,Rafi Ramdani,2024-08-10 14:05:00,491566.33
8113,Pram Novitasari,2024-12-12 19:39:29,123829.67
8114,Eric Yuliana,2024-01-22 20:04:45,160070.6
8115,Maya Satya,2024-06-15 16:47:29,424675.7
8116,Hani Rahayu,2024-10-23 21:44:15,480171.77
8117,Qila Oktaviani,2024-06-12 22:59:27,402530.43
8118,Iqbal Sapari,2024-06-11 09:06:42,206900.24
8119,Odelia Kurniawan,2024-12-06 23:32:19,288627.38
8120,Daniel Intan,2024-03-08 11:34:34,17977.12
8121,Ali Nugraha,2024-05-19 08:48:53,162769.9
8122,Yanti Agung,2024-10-18 20:07:08,111117.7
8123,Nadya Anggara,2024-09-29 19:41:14,365603.37
8124,Bagus Utama,2024-03-24 21:32:35,156388.77
8125,Niko Sulistyo,2024-10-28 15:18:13,285622.94
8126,Reza Wulandari,2024-01-24 01:31:52,20579.88
8127,Budi Hidayat,2024-01-04 09:45:42,323722.68
8128,Ulya Uno,2024-05-28 20:46:18,351814.17
8129,Zain Wulandari,2024-12-20 17:35:08,492887.53
8130,Reza Aji,2024-03-19 04:24:39,410895.44
8131,Bagus Wijaningsih,2024-11-24 18:58:46,368598.29
8132,Niko Santoso,2024-12-30 18:52:39,231652.46
8133,Gilang Rohman,2024-09-16 18:45:27,209314.03
8134,Wahyu Saputra,2024-07-19 07:35:20,214395.41
8135,Ani Wibowo,2024-02-06 07:59:15,449245.94
8136,Jamal Kusnadi,2024-05-06 13:35:32,110608.67
8137,Gilang Nurfadilah,2024-06-19 18:52:55,284748.99
8138,Eric Maulida,2024-07-08 21:27:57,377759.12
8139,Umar Rosadi,2024-05-17 19:56:51,220591.28
8140,Zain Pratama,2024-10-23 20:40:43,447613.18
8141,Wahyu Pratama,2024-07-17 00:36:54,397008.06
8142,Nurul Rosadi,2024-10-06 19:37:48,69650.66
8143,Gilang Hartati,2024-06-22 21:25:09,435466.47
8144,Tariq Harimurti,2024-03-13 13:23:13,142859.99
8145,Habib Dwiputra,2024-02-28 20:57:25,238075.31
8146,Dudung Sapari,2024-01-02 19:57:43,124141.52
8147,Aditya Ramadhan,2024-02-13 21:41:55,333549.78
8148,Cindy Syahrul,2024-09-25 21:34:49,193982.91
8149,Salsa Yuliana,2024-05-18 13:55:24,205527.83
8150,Kiki Nurfadilah,2024-02-03 01:57:20,70068.0
8151,Farras Saputri,2024-05-23 20:48:49,332887.43
8152,Alya Nurfadilah,2024-12-10 19:43:26,203674.08
8153,Danang Bayhaqie,2024-03-22 15:08:27,460674.44
8154,Utami Sulistyo,2024-06-08 21:22:44,356361.18
8155,Fikri Amelia,2024-10-22 20:43:10,128888.54
8156,Oki Intan,2024-04-20 08:43:34,30797.36
8157,Wira Sari,2024-05-19 15:28:45,121727.69
8158,Gilbert Kusnadi,2024-03-19 03:32:17,180790.24
8159,Utami Yudhoyono,2024-12-27 03:51:11,354487.54
8160,Indra Yuliana,2024-08-06 18:12:30,317829.08
8161,Danang Halim,2024-09-23 19:22:47,424338.24
8162,Lusi Hardiansyah,2024-03-30 10:36:18,231521.76
8163,Salsa Intan,2024-11-23 19:27:27,361504.6
8164,Farah Basuki,2024-12-21 15:39:13,318523.31
8165,Ajeng Wijanarko,2024-03-12 02:26:09,235676.62
8166,Dimas Mahardika,2024-01-29 19:08:23,379387.74
8167,Gilang Nugraha,2024-01-25 19:27:19,104421.81
8168,Hani Saputra,2024-10-25 18:32:38,373289.69
8169,Jamil Yudhoyono,2024-02-26 21:22:44,450578.02
8170,Tono Nugraheni,2024-11-04 21:13:49,307466.59
8171,Zara Setiawan,2024-03-25 20:14:34,402137.6
8172,Zidan Yusuf,2024-06-03 00:37:07,364363.96
8173,Zidan Rosadi,2024-07-10 21:17:55,377999.61
8174,Tirta Widyawati,2024-06-05 04:46:00,326016.6
8175,Yohan Bayhaqie,2024-03-23 04:06:14,494868.15
8176,Reza Yap,2024-02-01 18:53:45,70747.32
8177,Dudung Ramadhan,2024-07-21 20:38:15,44833.83
8178,Ilham Adinata,2024-03-11 23:34:45,225704.31
8179,Nadya Sari,2024-12-04 15:54:27,181910.61
8180,Erlangga Permana,2024-07-14 21:12:15,335377.63
8181,Salsa Rahayu,2024-03-28 20:33:45,282176.92
8182,Gita Wibowo,2024-10-04 21:14:25,490387.75
8183,Kartika Wulandari,2024-05-31 18:27:57,448754.95
8184,Tiara Baswedan,2024-01-24 14:10:19,109444.15
8185,Gilang Yudhoyono,2024-04-19 20:07:07,444381.35
8186,Laras Santoso,2024-09-09 17:01:44,319770.36
8187,Lutfi Intan,2024-04-16 10:11:12,230608.75
8188,Teguh Sapari,2024-06-08 01:01:42,200456.3
8189,Jamal Halim,2024-07-13 20:45:40,442014.44
8190,Alya Wijaya,2024-07-26 03:53:42,467949.42
8191,Nabil Subianto,2024-07-02 19:49:41,378449.15
8192,Danu Rosadi,2024-07-06 16:08:48,400485.17
8193,Maya Anggara,2024-11-13 18:48:22,260941.91
8194,Wahyu Yap,2024-05-24 21:01:28,340102.0
8195,Dimas Lestari,2024-12-20 12:43:18,276594.03
8196,Neneng Kurniawan,2024-07-25 21:14:52,428787.61
8197,Mahesa Supriyadi,2024-11-20 21:51:46,338414.4
8198,Teguh Permadi,2024-08-24 16:35:09,84590.15
8199,Dudung Irwansyah,2024-05-24 18:46:38,467567.99
8200,Reza Surya,2024-11-02 19:09:39,240477.87
8201,Iqbal Mahardika,2024-08-07 02:39:28,79461.05
8202,Zidan Permana,2024-06-07 19:13:02,415997.08
8203,Yohan Fitriani,2024-02-21 20:01:40,384639.9
8204,Zain Susanti,2024-10-11 19:47:04,187763.42
8205,Pandu Yunita,2024-12-23 02:46:08,412769.28
8206,Reza Wibowo,2024-04-08 21:06:32,11124.04
8207,Dewi Susanti,2024-05-10 13:11:46,278647.31
8208,Putri Putra,2024-08-17 02:35:50,192338.1
8209,Qomar Oktaviani,2024-02-27 19:23:35,434633.64
8210,Tari Yudhoyono,2024-12-14 20:52:06,290243.3
8211,Tirta Widyawati,2024-11-02 19:25:41,485680.39
8212,Ilham Sapari,2024-04-14 20:15:53,298948.49
8213,Odelia Kurniawan,2024-02-09 21:13:52,77088.93
8214,Tirta Sapari,2024-09-12 18:46:32,54084.09
8215,Habib Almira,2024-03-24 11:16:03,225182.74
8216,Yohan Anggara,2024-06-08 18:25:05,347924.91
8217,Fikri Setiawan,2024-02-16 12:00:05,334995.76
8218,Tono Rohman,2024-04-14 03:19:11,72760.42
8219,Dewi Pratiwi,2024-07-14 21:57:54,299962.65
8220,Aditya Yuliana,2024-02-03 19:48:10,349782.36
8221,Udin Febriana,2024-07-31 20:23:42,402577.46
8222,Pram Aryani,2024-09-12 11:23:50,142569.5
8223,Danu Fadilah,2024-07-22 18:28:00,371973.25
8224,Kirana Amelia,2024-11-19 13:17:18,36118.16
8225,Nurul Oktaviani,2024-06-22 19:06:00,211620.45
8226,Jamal Mahardika,2024-01-09 02:45:15,83249.74
8227,Oki Rohman,2024-02-26 20:32:05,280497.28
8228,Tono Fitriani,2024-11-10 08:56:22,93867.4
8229,Yohan Hidayat,2024-09-02 13:32:21,228188.71
8230,Faisal Yudhoyono,2024-12-01 12:01:24,175966.65
8231,Ulya Lestari,2024-02-14 19:13:46,273597.14
8232,Rizky Susanti,2024-10-19 05:41:58,448466.33
8233,Zara Andini,2024-06-13 01:13:17,21730.22
8234,Dewi Kusuma,2024-09-28 16:53:36,286732.42
8235,Budi Bayhaqie,2024-04-30 07:26:46,348326.08
8236,Lutfi Maulana,2024-05-09 18:37:58,96755.78
8237,Erlangga Fadilah,2024-05-27 11:01:50,482162.43
8238,Tono Nugroho,2024-04-20 21:41:10,76492.19
8239,Qila Hartati,2024-06-13 20:08:34,53774.82
8240,Omar Wijaningsih,2024-10-22 19:13:29,236357.95
8241,Putri Halim,2024-08-13 19:55:31,180624.21
8242,Zain Saputra,2024-12-17 00:55:09,138869.77
8243,Cindy Wulandari,2024-05-09 21:58:35,339488.3
8244,Sekar Dwiputra,2024-11-14 18:07:12,62908.6
8245,Odelia Basuki,2024-02-18 19:57:28,93442.36
8246,Maya Almira,2024-10-31 03:26:45,360231.32
8247,Rafi Saputra,2024-06-25 02:56:43,25434.53
8248,Utami Setiawan,2024-10-11 21:32:01,77932.0
8249,Kartika Sapari,2024-05-04 21:28:54,334988.64
8250,Zidan Intan,2024-02-05 18:45:01,94803.01
8251,Rizky Ambarwati,2024-01-29 14:48:18,13464.7
8252,Vina Basuki,2024-11-03 19:05:42,344532.92
8253,Danu Adinata,2024-06-28 18:50:29,78820.21
8254,Salsa Sari,2024-03-05 21:37:20,386842.97
8255,Zara Febriana,2024-02-02 20:37:45,261124.08
8256,Gilbert Yuliana,2024-03-10 02:07:02,64275.4
8257,Elok Yuliana,2024-06-01 21:28:05,149201.58
8258,Tono Aryani,2024-08-09 10:44:48,307091.08
8259,Gita Nugraha,2024-08-03 01:35:42,340975.32
8260,Tiara Oktaviani,2024-02-28 19:13:23,239018.03
8261,Rizky Sapari,2024-04-18 20:45:50,110671.68
8262,Sekar Wijanarko,2024-03-18 21:33:03,386420.64
8263,Veron Sapari,2024-04-24 15:08:35,46134.51
8264,Mahesa Maulida,2024-10-20 12:58:02,345871.84
8265,Gilang Bayhaqie,2024-09-21 19:42:22,34364.83
8266,Danang Sulistyo,2024-09-23 13:31:36,63694.89
8267,Udin Rizal,2024-03-02 18:14:55,88864.52
8268,Tari Ramdani,2024-08-17 19:30:29,209098.36
8269,Qomar Dwiputra,2024-11-02 07:06:03,256883.3
8270,Wulan Rizal,2024-09-22 13:34:54,72578.53
8271,Lusi Putra,2024-12-18 14:57:57,387634.93
8272,Vina Ramdhan,2024-06-10 06:36:43,308839.52
8273,Citra Andini,2024-05-18 20:18:51,281146.87
8274,Habib Wijaya,2024-08-30 18:54:05,495793.19
8275,Habib Santoso,2024-08-16 13:37:39,233009.26
8276,Mahesa Adinata,2024-12-10 22:08:33,186557.55
8277,Hafiz Baswedan,2024-08-06 02:56:14,432780.97
8278,Zain Rizal,2024-11-16 10:57:24,410692.7
8279,Siska Almira,2024-10-12 18:32:54,314357.44
8280,Dimas Irwansyah,2024-10-24 23:10:50,349331.75
8281,Xenia Rizal,2024-12-29 21:44:33,91174.2
8282,Jamal Firmansyah,2024-04-25 17:10:56,107789.65
8283,Ilham Wijaningsih,2024-12-19 20:23:48,298072.55
8284,Galih Supriyadi,2024-11-03 06:56:58,171636.87
8285,Rina Ramadhan,2024-12-30 18:19:36,416107.15
8286,Budi Putra,2024-11-06 18:50:52,279480.74
8287,Joko Yuliana,2024-06-16 19:13:45,167449.21
8288,Nadya Pratama,2024-01-08 22:22:10,40023.61
8289,Lusi Uno,2024-01-03 18:53:17,367254.96
8290,Iqbal Pratiwi,2024-10-06 13:35:39,421245.03
8291,Kirana Kurniawan,2024-10-17 18:08:10,266014.94
8292,Alex Saputri,2024-03-17 21:34:06,98347.24
8293,Mahesa Hartati,2024-11-02 20:32:29,402437.64
8294,Alya Nugraha,2024-02-18 10:45:00,57301.51
8295,Eka Santoso,2024-11-08 20:24:28,398041.67
8296,Bintang Adinata,2024-08-22 19:03:28,159212.23
8297,Farah Bayhaqie,2024-06-06 22:11:29,97175.03
8298,Eka Mahardika,2024-01-28 10:21:37,437682.48
8299,Salsa Subianto,2024-02-24 20:20:35,415738.98
8300,Eric Wijaningsih,2024-09-03 21:37:54,365844.06
8301,Gilbert Bayhaqie,2024-05-07 21:27:06,257429.2
8302,Reza Lestari,2024-11-26 11:20:18,248164.38
8303,Jihan Permana,2024-06-19 11:48:53,28297.21
8304,Pram Yusuf,2024-10-27 19:22:35,431779.26
8305,Aditya Yusuf,2024-11-09 19:53:56,314656.1
8306,Lusi Firmansyah,2024-09-28 01:18:38,385404.29
8307,Alya Hartati,2024-11-27 03:28:44,328491.11
8308,Dimas Adinata,2024-11-19 19:17:40,316129.6
8309,Sekar Yuliana,2024-10-18 11:38:44,177524.92
8310,Tari Susanti,2024-12-08 03:58:23,10901.71
8311,Iqbal Oktaviani,2024-07-03 19:42:32,381913.32
8312,Salsa Baswedan,2024-02-02 22:50:16,355910.46
8313,Tariq Rahayu,2024-09-16 18:32:19,498414.07
8314,Gilang Agung,2024-08-22 11:33:01,202717.96
8315,Wahyu Nurfadilah,2024-08-31 21:07:08,476095.72
8316,Mega Surya,2024-08-19 17:57:13,374911.01
8317,Aditya Nugroho,2024-10-15 19:04:51,483305.44
8318,Ali Santoso,2024-05-24 09:01:28,226333.25
8319,Dewi Basuki,2024-03-31 21:58:29,279648.99
8320,Nanda Irwansyah,2024-10-21 08:09:19,491301.89
8321,Odelia Fitriani,2024-05-05 12:57:48,283362.69
8322,Habib Pratiwi,2024-04-10 18:43:12,155695.1
8323,Ilham Subianto,2024-08-23 03:55:26,161643.99
8324,Qomar Nugroho,2024-04-07 19:05:19,191060.51
8325,Dewi Adinata,2024-02-27 17:06:15,116758.74
8326,Daniel Rahayu,2024-07-11 17:00:13,302148.89
8327,Kiki Lestari,2024-12-02 14:41:20,13283.61
8328,Zara Permana,2024-01-31 21:26:13,49263.17
8329,Hanif Kurniawan,2024-10-29 06:19:02,117166.47
8330,Hani Widodo,2024-05-02 18:21:19,345756.87
8331,Abdi Dwiputra,2024-07-14 21:05:20,417754.71
8332,Elok Nurfadilah,2024-02-22 20:09:42,272273.26
8333,Gilbert Ramdani,2024-07-18 20:40:26,287379.57
8334,Alya Permadi,2024-12-18 08:55:48,315451.01
8335,Rizky Amelia,2024-09-03 21:30:12,454642.33
8336,Reza Sari,2024-07-11 21:42:56,360976.55
8337,Xenia Nugroho,2024-07-12 10:12:24,349321.71
8338,Kartika Ramadhan,2024-05-14 18:09:10,168770.3
8339,Rafi Yunita,2024-06-15 01:09:31,238886.27
8340,Tariq Pratiwi,2024-06-11 03:36:07,261583.43
8341,Jamil Yuliana,2024-12-22 20:31:01,457855.96
8342,Syifa Halim,2024-07-12 20:48:55,409305.21
8343,Wahyu Agung,2024-03-09 20:58:25,271532.32
8344,Tari Harimurti,2024-01-17 21:07:07,103494.29
8345,Odelia Satya,2024-04-14 02:49:48,228258.59
8346,Cindy Wulandari,2024-03-17 14:43:08,98090.14
8347,Omar Uno,2024-09-27 02:18:45,339422.91
8348,Xenia Aryani,2024-08-18 21:58:24,250755.1
8349,Jamil Susanti,2024-06-17 21:41:14,70511.96
8350,Mahesa Irwansyah,2024-10-28 19:20:44,433122.6
8351,Syifa Widyawati,2024-05-04 13:58:07,434619.18
8352,Neneng Maulida,2024-09-17 21:02:48,386356.64
8353,Bagus Harimurti,2024-09-24 02:57:56,90249.03
8354,Tono Permana,2024-07-09 04:32:55,382596.88
8355,Jihan Hidayat,2024-07-26 21:05:42,236621.75
8356,Daniel Intan,2024-05-28 19:31:14,372710.07
8357,Fikri Adinata,2024-10-24 21:19:56,132613.68
8358,Nanda Ramadhan,2024-10-30 21:47:05,78386.53
8359,Lusi Wijaya,2024-09-09 19:16:07,339062.68
8360,Utami Aryani,2024-06-19 19:58:29,66810.86
8361,Cindy Hardiansyah,2024-07-10 19:54:05,423809.82
8362,Farras Supriyadi,2024-07-11 17:50:50,401884.01
8363,Eka Wijaya,2024-02-05 11:35:05,157600.62
8364,Indra Dwiputra,2024-05-24 02:30:52,312195.55
8365,Jamal Rahayu,2024-10-05 23:41:00,466761.35
8366,Lusi Sari,2024-11-13 20:23:45,371131.41
8367,Tari Sutrisno,2024-05-10 19:44:58,377370.7
8368,Budi Saputri,2024-04-19 17:36:26,72472.1
8369,Wira Yusuf,2024-05-07 04:08:28,421737.25
8370,Kirana Irwansyah,2024-03-20 19:02:11,335342.54
8371,Tariq Almira,2024-02-08 14:39:55,271203.17
8372,Erlangga Novitasari,2024-07-31 07:24:17,380997.49
8373,Rafi Rosadi,2024-09-01 09:59:15,30644.12
8374,Andi Nugraha,2024-06-18 20:15:32,86697.49
8375,Nabila Wijaningsih,2024-06-14 14:46:35,486954.32
8376,Wulan Bayhaqie,2024-08-12 18:55:06,17838.77
8377,Gilbert Widodo,2024-05-22 19:14:39,47143.36
8378,Tirta Wulandari,2024-02-21 21:28:29,391994.02
8379,Galih Agung,2024-05-25 05:12:45,317723.06
8380,Farah Harimurti,2024-06-23 21:26:28,85867.6
8381,Dimas Hartati,2024-08-14 18:51:29,164265.65
8382,Lusi Maulida,2024-01-25 18:25:18,296312.94
8383,Yusuf Novitasari,2024-09-22 01:02:37,193090.13
8384,Ani Uno,2024-05-04 09:11:29,62077.16
8385,Oki Pratiwi,2024-09-05 08:10:29,475701.76
8386,Tiara Supriyadi,2024-03-21 20:40:50,117540.6
8387,Wira Wijaningsih,2024-08-31 20:08:52,94952.77
8388,Tirta Pratiwi,2024-01-07 09:18:21,314278.33
8389,Zidan Bayhaqie,2024-10-10 18:36:59,19490.1
8390,Mega Saputri,2024-07-02 18:14:07,406833.93
8391,Lusi Baswedan,2024-03-27 19:13:54,78795.28
8392,Udin Sulistyo,2024-01-30 21:46:05,228558.04
8393,Tono Aji,2024-07-14 13:18:25,87329.44
8394,Danang Lestari,2024-06-05 21:41:30,322273.22
8395,Zain Pratiwi,2024-09-26 15:34:52,223022.36
8396,Cahya Sulistyo,2024-05-14 21:03:57,400328.15
8397,Cindy Halim,2024-03-02 20:09:37,364801.96
8398,Erlangga Wijaya,2024-09-27 19:39:26,357419.42
8399,Danu Yudhoyono,2024-11-05 02:25:44,298266.15
8400,Fikri Sari,2024-05-02 19:30:48,56467.85
8401,Oki Widodo,2024-01-30 19:20:16,470514.75
8402,Alya Wijanarko,2024-01-18 19:34:32,65494.5
8403,Tariq Saputri,2024-09-22 05:49:10,175060.31
8404,Tari Rizal,2024-08-26 00:30:57,305244.35
8405,Oki Yuliana,2024-06-28 18:56:06,450231.49
8406,Ali Subianto,2024-12-05 20:50:58,492501.61
8407,Dewi Susanti,2024-06-12 08:59:44,312689.02
8408,Eka Putra,2024-09-09 21:18:10,101668.9
8409,Tari Nugraheni,2024-12-26 02:40:29,81862.21
8410,Ani Nugraha,2024-06-08 18:11:21,420172.1
8411,Wulan Santoso,2024-06-08 13:51:44,382721.39
8412,Cindy Pratama,2024-03-02 21:43:58,409734.23
8413,Tirta Amelia,2024-03-30 21:51:35,198537.54
8414,Ulya Nugraheni,2024-09-01 09:27:36,399723.64
8415,Dudung Subianto,2024-12-17 18:01:33,459665.84
8416,Rafi Sutrisno,2024-11-26 21:22:02,190963.81
8417,Habib Susanti,2024-11-12 19:00:39,457333.48
8418,Zidan Satya,2024-09-26 19:54:26,159186.87
8419,Wira Yudhoyono,2024-09-18 21:39:00,150736.71
8420,Nanda Baswedan,2024-09-18 18:45:55,350434.26
8421,Elok Sapari,2024-07-29 03:40:32,21270.45
8422,Zain Ramdani,2024-02-12 01:36:54,125021.81
8423,Aditya Maulana,2024-09-16 14:33:28,494283.06
8424,Rafi Maulida,2024-12-02 03:07:01,260973.39
8425,Udin Oktaviani,2024-01-04 17:18:38,29238.96
8426,Pram Permana,2024-08-09 18:57:47,109970.2
8427,Reza Fitriani,2024-05-03 08:51:17,14368.72
8428,Qila Lestari,2024-10-25 20:36:48,461151.6
8429,Alya Permana,2024-12-23 19:28:05,462854.64
8430,Nurul Surya,2024-12-08 13:14:45,373028.3
8431,Lusi Nugraha,2024-05-18 21:32:40,55742.97
8432,Budi Lestari,2024-11-22 21:15:59,261481.95
8433,Jihan Bayhaqie,2024-12-22 20:43:56,471592.12
8434,Erlangga Subianto,2024-07-21 05:04:00,364327.89
8435,Putri Novitasari,2024-11-23 20:53:46,379581.98
8436,Hanif Yap,2024-12-14 20:00:11,95434.96
8437,Danu Kurniawan,2024-11-23 21:25:17,56124.66
8438,Jamil Putra,2024-01-03 09:45:11,140062.23
8439,Oki Satya,2024-10-18 00:55:31,462334.56
8440,Odelia Rahayu,2024-06-20 21:57:44,304464.45
8441,Mega Yap,2024-11-28 18:51:01,230323.78
8442,Yohan Syahrul,2024-09-10 23:59:14,370424.95
8443,Farras Oktaviani,2024-07-05 16:56:34,131291.13
8444,Daniel Susanti,2024-05-03 21:14:09,395448.13
8445,Wira Bayhaqie,2024-11-25 06:13:28,80070.07
8446,Xenia Aryani,2024-09-27 19:23:46,52781.1
8447,Danu Febriana,2024-01-01 18:46:23,491920.63
8448,Tari Yuliana,2024-05-14 21:26:30,435174.14
8449,Mahesa Pratama,2024-01-03 21:03:15,301487.99
8450,Elok Oktaviani,2024-10-11 21:14:55,209524.14
8451,Eka Susanti,2024-09-18 23:22:11,299285.79
8452,Xenia Yuliana,2024-11-18 22:44:10,420271.3
8453,Ani Permana,2024-12-02 21:37:46,147792.78
8454,Maya Agung,2024-06-20 18:54:29,340131.42
8455,Mahesa Intan,2024-09-01 18:32:36,67121.46
8456,Dimas Intan,2024-01-08 22:46:32,107149.54
8457,Vina Surya,2024-08-25 18:29:48,215574.49
8458,Ilham Irwansyah,2024-07-11 18:47:14,459066.86
8459,Cindy Basuki,2024-05-24 19:45:36,114236.36
8460,Omar Nugroho,2024-09-06 20:11:37,52583.86
8461,Wulan Maulana,2024-07-11 21:59:29,19081.15
8462,Rizky Nugroho,2024-09-23 00:59:05,302257.11
8463,Ajeng Wijaya,2024-08-03 05:58:52,112166.27
8464,Nadya Rohman,2024-05-08 19:58:23,152584.39
8465,Ali Mahardika,2024-01-13 21:36:31,83588.46
8466,Zain Saputra,2024-12-08 11:26:41,478362.32
8467,Qomar Widodo,2024-06-14 10:20:03,443849.82
8468,Yusuf Permadi,2024-08-10 18:37:50,390044.66
8469,Indra Andini,2024-07-04 21:12:53,40395.95
8470,Yusuf Fadilah,2024-04-21 21:50:20,155677.99
8471,Ani Saputri,2024-03-08 18:28:38,291362.47
8472,Danang Widyawati,2024-12-03 19:17:44,75633.2
8473,Hani Intan,2024-05-04 18:10:10,465225.4
8474,Maya Yuliana,2024-08-11 10:28:44,348862.14
8475,Vina Fitriani,2024-08-16 14:34:00,33533.83
8476,Tono Intan,2024-10-03 17:33:32,321575.11
8477,Ajeng Surya,2024-03-18 00:34:34,142691.06
8478,Cindy Hardiansyah,2024-01-26 12:14:57,264956.31
8479,Farras Firmansyah,2024-05-17 22:01:19,399884.78
8480,Alex Permadi,2024-09-19 20:50:15,26975.06
8481,Farras Hartati,2024-02-25 15:47:32,165289.67
8482,Danang Yunita,2024-06-10 21:54:59,407074.53
8483,Teguh Sari,2024-01-04 03:20:37,348151.25
8484,Rizky Ramdhan,2024-11-10 21:42:51,139745.1
8485,Salsa Yudhoyono,2024-07-04 14:13:51,469592.2
8486,Habib Wulandari,2024-08-29 01:05:43,76381.34
8487,Wahyu Widodo,2024-08-06 21:46:03,25366.2
8488,Pram Rizal,2024-11-26 19:39:34,172299.49
8489,Jamil Nurfadilah,2024-07-15 17:57:52,132110.15
8490,Elok Nurfadilah,2024-02-28 11:14:14,357262.35
8491,Oki Subianto,2024-10-31 20:43:09,248825.19
8492,Ulya Oktaviani,2024-12-14 20:17:59,437524.71
8493,Udin Wijaya,2024-09-16 06:12:15,465644.92
8494,Budi Utama,2024-10-23 20:26:23,270833.72
8495,Abdi Setiawan,2024-02-05 14:24:19,115639.09
8496,Tari Permana,2024-08-10 11:47:49,432182.87
8497,Yohan Putra,2024-09-27 21:01:57,80936.75
8498,Indra Saputra,2024-05-13 07:13:34,460488.0
8499,Farah Saputri,2024-01-21 18:31:54,355283.98
8500,Lutfi Agung,2024-05-19 20:42:42,484932.21
8501,Galih Susanti,2024-09-18 19:42:19,15562.87
8502,Iqbal Rohman,2024-05-30 13:47:03,60331.64
8503,Pram Fitriani,2024-08-31 20:34:54,440694.45
8504,Joko Nurfadilah,2024-04-14 19:25:12,99409.69
8505,Ilham Kurniawan,2024-06-08 18:02:09,101829.42
